id,项目名称,网址,控制价,下浮率,基准价
A3311011160012824,青田县环太鹤湖驿站工程,http://lssggzy.lishui.gov.cn/art/2023/5/5/art_1229661956_209747.html,7353449.891,8.4,6735760.1
A3311011160012807,丽水南城张村-9幼儿园项目,http://lssggzy.lishui.gov.cn/art/2023/5/5/art_1229661812_204014.html,36758186.32,4.5,35104067.94
A3311011160012888,遂昌县竹产业共富产业园项目设计,http://lssggzy.lishui.gov.cn/art/2023/5/5/art_1229662124_210415.html,0,0,0
A3311011160012844,石浦大桥西平交接线工程,http://lssggzy.lishui.gov.cn/art/2023/5/5/art_1229661956_204018.html,6010684.876,3,5830364.33
LD[2023]066号,白口社区综合服务中心周边路网配套工程设计,http://lssggzy.lishui.gov.cn/art/2023/5/5/art_1229661852_207189.html,0,0,0
A3311011160012713,油竹街道环境提升及基础设施建设工程-江滨路提升改造（一期）,http://lssggzy.lishui.gov.cn/art/2023/5/5/art_1229661956_210410.html,32351427.97,8.4,29633908.02
A3311011160012758,松阳县西屏街道环城西路 152 号（原松阳师范）地块工程-全过程代建代销+施工,http://lssggzy.lishui.gov.cn/art/2023/5/5/art_1229662157_203971.html,0,0,0
A3311011160012821,缙云县金台铁路安置地块市政配套工程,http://lssggzy.lishui.gov.cn/art/2023/5/4/art_1229662089_204009.html,0,0,0
A3311011160012849,青田县月里湾区块生活污水零直排工程,http://lssggzy.lishui.gov.cn/art/2023/5/4/art_1229661956_203988.html,17267478.09,7.7,15937882.28
A3311011160012847,龙泉市大汪区块产城融合城乡共富工程,http://lssggzy.lishui.gov.cn/art/2023/4/28/art_1229661923_203160.html,0,0,0
A3311011160012792,茶山路延伸（石印路至鹤川路）道路工程,http://lssggzy.lishui.gov.cn/art/2023/4/28/art_1229662190_203814.html,33427872.76,7.5,30920782.3
A3311011160012873,景宁县公安局鹤溪派出所技术业务用房建设项目空调设备采购及安装工程,http://lssggzy.lishui.gov.cn/art/2023/4/28/art_1229662190_203903.html,0,0,0
A3311011160012853,青田县陈山等5条生态清洁小流域水土流失综合治理项目,http://lssggzy.lishui.gov.cn/art/2023/4/28/art_1229661956_203869.html,9597362.87,0,9597362.87
A3311011160012819,2023年遂昌县道路安全隐患整治工程,http://lssggzy.lishui.gov.cn/art/2023/4/28/art_1229662124_203768.html,10747102.92,0,10747102.92
A3311011160012870,缙云县好溪灌区续建配套与节水改造项目施工标,http://lssggzy.lishui.gov.cn/art/2023/4/28/art_1229662089_203728.html,0,0,0
A3311011160012806,丽水南城凯震商贸城区块截污纳管工程,http://lssggzy.lishui.gov.cn/art/2023/4/28/art_1229661812_203713.html,8197962.998,9.6,7410958.55
A3311011160012813,龙泉市生态堰坝改造工程,http://lssggzy.lishui.gov.cn/art/2023/4/28/art_1229661923_203152.html,0,0,0
A3311011160012865,青田县石郭侨苑小区生活污水零直排工程,http://lssggzy.lishui.gov.cn/art/2023/4/28/art_1229661956_203895.html,0,6.2,0
A3311011160012809,缙云县城市滨水漫步道四期及管理用房工程EPC总承包,http://lssggzy.lishui.gov.cn/art/2023/4/28/art_1229662089_203830.html,0,0,0
A3311011160012826,青田县景云小区生活污水零直排工程,http://lssggzy.lishui.gov.cn/art/2023/4/27/art_1229661956_203704.html,8243221.833,11.6,7287008.1
A3311011160012739,缙云县好溪支流方溪综合治理工程总承包（EPC）,http://lssggzy.lishui.gov.cn/art/2023/4/27/art_1229662089_203712.html,20373191.89,9.75,18386805.68
A3311011160012803,丽水经济技术开发区园区基础设施改造提升工程（二期）-江南路（成大街-通济街）提升改造工程,http://lssggzy.lishui.gov.cn/art/2023/4/27/art_1229661812_203700.html,39718749,8.3,36422092.83
A3311011160012877,青田县石郭工业园区零直排改造工程,http://lssggzy.lishui.gov.cn/art/2023/4/27/art_1229661956_203708.html,0,0,0
A3311011160012818,丽水市东地路与寿元街交叉口西北侧地块商住用房项目室外附属工程,http://lssggzy.lishui.gov.cn/art/2023/4/27/art_1229661812_203587.html,0,0,0
A3311011160012867,青田县山水嘉苑小区生活污水零直排工程,http://lssggzy.lishui.gov.cn/art/2023/4/26/art_1229661956_203574.html,7235062.394,7.7,6677962.59
A3311011160012569,吴坑乡集中供水水源金叶水库及配套工程,http://lssggzy.lishui.gov.cn/art/2023/4/26/art_1229661956_195063.html,0,0,0
LD[2023]61号,白口双创园周边路网配套工程设计,http://lssggzy.lishui.gov.cn/art/2023/4/26/art_1229661852_203548.html,0,0,0
A3311011160012876,青田县“十四五”农村饮用水提升工程-青田县2022年度腊口镇腊口村等36个村农村供水保障工程（温溪镇温溪新村）,http://lssggzy.lishui.gov.cn/art/2023/4/26/art_1229661956_203580.html,7518261.27,0,7518261.27
A3311011160012783,2023年莲都区农业水价改革灌溉工程更新升级项目,http://lssggzy.lishui.gov.cn/art/2023/4/25/art_1229661852_203432.html,6085608,0,6085608
A3311011160012863,仙居至庆元公路松阳县水南至枫坪段抽蓄影响改线工程第JL1标段,http://lssggzy.lishui.gov.cn/art/2023/4/25/art_1229662157_203402.html,6774143.67,0,6774143.67
A3311011160012254,遂昌县“四好农村路”建设-2023年农村公路改建工程施工监理,http://lssggzy.lishui.gov.cn/art/2023/4/25/art_1229662124_203372.html,1041332,0,1041332
A3311011160012840,龙泉市大汪区块基础设施配套工程-电力杆线迁移项目设计,http://lssggzy.lishui.gov.cn/art/2023/4/25/art_1229661923_203456.html,0,0,0
A3311011160012863,仙居至庆元公路松阳县水南至枫坪段抽蓄影响改线工程第SG1标段,http://lssggzy.lishui.gov.cn/art/2023/4/25/art_1229662157_203268.html,278486450.5,0,278486450.5
A3311011160012845,龙泉市大汪区块产城融合城乡共富工程监理,http://lssggzy.lishui.gov.cn/art/2023/4/25/art_1229661923_203475.html,0,0,0
A3311011160012828,莲都区联城街道 LC01-B-30（联城东） 迁建安置小区工程,http://lssggzy.lishui.gov.cn/art/2023/4/25/art_1229661852_203441.html,5098904.497,6.6,4762376.8
A3311011160012855,碧湖派出所业务用房新建项目（二期）,http://lssggzy.lishui.gov.cn/art/2023/4/25/art_1229661852_203418.html,1972792.002,7.1,1832723.77
A3311011160012868,青田县城西村区块生活污水零直排工程,http://lssggzy.lishui.gov.cn/art/2023/4/25/art_1229661956_203474.html,9061879.777,10.2,8137568.04
A3311011160012702,山口镇石雕之源环境治理提升工程-镇区主街道地下管网改造工程,http://lssggzy.lishui.gov.cn/art/2023/4/24/art_1229661956_203366.html,0,0,0
A3311011160012864,青田县景都华庭小区生活污水零直排工程,http://lssggzy.lishui.gov.cn/art/2023/4/24/art_1229661956_203344.html,18292668.84,8.4,16756084.66
A3311011160012254,遂昌县“四好农村路”建设-2023年农村公路改建工程,http://lssggzy.lishui.gov.cn/art/2023/4/23/art_1229662124_203171.html,48004332.29,0,48004332.29
A3311011160012812,莲都区疾病预防控制中心项目-实验室系统集成项目采购与安装,http://lssggzy.lishui.gov.cn/art/2023/4/21/art_1229661852_203158.html,0,0,0
A3311011160012793,莲都区古堰画乡乡村旅游中心建设项目设计,http://lssggzy.lishui.gov.cn/art/2023/4/21/art_1229661852_203131.html,0,0,0
A3311011160012829,青田县阳光山庄小区污水零直排工程,http://lssggzy.lishui.gov.cn/art/2023/4/21/art_1229661956_203155.html,13966717.78,8.9,12723679.9
A3311011160012794,莲都区联城街道常白迁建安置小区工程,http://lssggzy.lishui.gov.cn/art/2023/4/20/art_1229661852_202855.html,6730782.998,9.6,6084627.83
A3311011160012817,中梁天悦湾幼儿园改造工程,http://lssggzy.lishui.gov.cn/art/2023/4/20/art_1229661852_202962.html,5723027,7,5322415.11
A3311011160012810,鹤溪街道城南老旧小区（张村自建房区块）房屋立面改造项目,http://lssggzy.lishui.gov.cn/art/2023/4/20/art_1229662190_202903.html,9511581.87,8,8750655.32
A3311011160012548,工业路周边地块基础设施项目,http://lssggzy.lishui.gov.cn/art/2023/4/20/art_1229661852_202944.html,27945207,6,26268494.58
A3311011160012733,龙泉市宝剑小镇大师园配套工程(二期),http://lssggzy.lishui.gov.cn/art/2023/4/20/art_1229661923_202809.html,0,0,0
A3311011160012827,青田县景山小区生活污水零直排工程,http://lssggzy.lishui.gov.cn/art/2023/4/20/art_1229661956_203001.html,0,0,0
A3311011160012823,温溪镇污水零直排区建设工程三期项目,http://lssggzy.lishui.gov.cn/art/2023/4/19/art_1229661956_202848.html,0,0,0
A3311011160012773,松阳县江北灌区续建配套与节水改造项目（2021-2022年）调增项目,http://lssggzy.lishui.gov.cn/art/2023/4/19/art_1229662157_202587.html,0,0,0
A3311011160012763,庆元县实验小学濛洲校区进场道路工程,http://lssggzy.lishui.gov.cn/art/2023/4/19/art_1229662056_202758.html,8164288.357,8.1,7502981
A3311011160012800,澄照乡“大搬快聚?富民安居工程”旭阳安置点建设项目监理,http://lssggzy.lishui.gov.cn/art/2023/4/19/art_1229662190_202820.html,0,0,0
A3311011160012816,松阳县妇幼保健服务中心项目监理,http://lssggzy.lishui.gov.cn/art/2023/4/19/art_1229662157_202768.html,1670000,0,1670000
A3311011160012780,遂昌县2023－2024年农村供水保障工程净水设备（配套消毒）供应商选择,http://lssggzy.lishui.gov.cn/art/2023/4/18/art_1229662124_202614.html,0,0,0
A3311011160012750,缙云县新建镇洋山区块组团配套工程—工业三路等基础设施配套工程（工业五路、新南街、新建路）,http://lssggzy.lishui.gov.cn/art/2023/4/18/art_1229662089_202586.html,14355150.15,12.5,12560756.38
A3311011160012787,莲都学校（刘英小学）扩建工程设计,http://lssggzy.lishui.gov.cn/art/2023/4/17/art_1229661852_202584.html,0,0,0
A3311011160012016,云和县人民医院DSA、负压手术室净化装修工程采购项目,http://lssggzy.lishui.gov.cn/art/2023/4/17/art_1229661989_202585.html,0,0,0
A3311011160012799,青田县阜山乡安店村古建筑修缮暨古道修复项目,http://lssggzy.lishui.gov.cn/art/2023/4/17/art_1229661956_202582.html,6245362.347,5.4,5908112.78
A3311011160012770,丽水日报印刷厂改造工程,http://lssggzy.lishui.gov.cn/art/2023/4/14/art_1229661812_202506.html,4717355,9.8,4255054.21
A3311011160012796,青田县油竹侨乡外贸产业园基础设施新建工程,http://lssggzy.lishui.gov.cn/art/2023/4/14/art_1229661956_202486.html,45396007.37,7.6,41945910.81
A3311011160012653,遂昌县九云人才驿站项目设计（第二次）,http://lssggzy.lishui.gov.cn/art/2023/4/14/art_1229662124_202409.html,0,0,0
A3311011160012755,龙泉市江滨南岸（南秦桥至橡皮坝）文旅长廊建设工程,http://lssggzy.lishui.gov.cn/art/2023/4/14/art_1229661923_202430.html,4573349.005,8.5,4184614.34
A3311011160012761,衢丽铁路莲都段丽新乡咸宜安置点项目（基础设施部分）—场地平整,http://lssggzy.lishui.gov.cn/art/2023/4/13/art_1229661852_202346.html,3949975.005,6.9,3677426.73
A3311011160012782,莲都区“大搬快聚”富民安居工程秋塘安置小区项目监理,http://lssggzy.lishui.gov.cn/art/2023/4/13/art_1229661852_202339.html,2096644,0,2096644
A3311011160012789,丽水经济技术开发区东扩北部区块管网综合改造工程施工,http://lssggzy.lishui.gov.cn/art/2023/4/13/art_1229661812_202396.html,63503414,11.2,56391031.63
A3311011160012772,缙云县县城排水防涝综合治理工程Ⅲ标段工程数字化建设采购标,http://lssggzy.lishui.gov.cn/art/2023/4/13/art_1229661812_202358.html,0,0,0
A3311011160012786,37套人才公寓装修工程（红云苑、采荷文苑）,http://lssggzy.lishui.gov.cn/art/2023/4/13/art_1229661812_202199.html,6451735,11.6,5703333.74
A3311011160012207,庆元县职业高级中学职业教育高质量发展提升工程设计,http://lssggzy.lishui.gov.cn/art/2023/4/13/art_1229662056_202285.html,0,0,0
A3311011160012776,遂昌县2023-2024年度农村供水保障工程HDPE管道及管件供应商选择,http://lssggzy.lishui.gov.cn/art/2023/4/13/art_1229662124_202311.html,0,0,0
A3311011160012722,青田县海口镇幼儿园新建工程,http://lssggzy.lishui.gov.cn/art/2023/4/13/art_1229661956_202354.html,27963754.81,4.1,26817240.86
A3311011160012729,丽水市水阁工业区至碧湖等周边区块管网延伸工程设计,http://lssggzy.lishui.gov.cn/art/2023/4/13/art_1229661812_202393.html,0,0,0
A3311011160012672,丽水市胡村水厂工程（一期）-电气及相关设备采购及安装项目,http://lssggzy.lishui.gov.cn/art/2023/4/12/art_1229661812_202286.html,0,0,0
A3311011160012751,龙泉市青创公寓二期提升工程,http://lssggzy.lishui.gov.cn/art/2023/4/12/art_1229661923_201900.html,0,0,0
A3311011160012744,景宁畲族自治县小溪流域综合治理工程（一期）大均段,http://lssggzy.lishui.gov.cn/art/2023/4/12/art_1229662190_202183.html,21301794.25,0,21301794.25
A3311011160012797,云和县长垄生活垃圾填埋场修复工程设计,http://lssggzy.lishui.gov.cn/art/2023/4/12/art_1229661989_202239.html,0,0,0
A3311011160012778,青田县仁宫至桃坳等农村公路路面工程,http://lssggzy.lishui.gov.cn/art/2023/4/12/art_1229661956_202048.html,6073750.347,2,5952275.34
A3311011160012670,莲都区联城街道社区卫生服务中心迁建项目-电梯设备采购与安装,http://lssggzy.lishui.gov.cn/art/2023/4/12/art_1229661852_202182.html,0,0,0
A3311011160012779,青田县石前-周岙等农村公路路面 工程,http://lssggzy.lishui.gov.cn/art/2023/4/12/art_1229661956_202197.html,14930058.28,3,14482156.53
A3311011160012774,遂昌县后江区块支路工程,http://lssggzy.lishui.gov.cn/art/2023/4/11/art_1229662124_202139.html,6716759.041,11.4,5951048.51
A3311011160012225,勿忘农种业遂昌仓储中心项目,http://lssggzy.lishui.gov.cn/art/2023/4/11/art_1229662124_188284.html,36358509.01,5.5,34358791.01
A3311011160012498,青田生态工业平台船寮上叶田区块建设项目基础设施新建工程（一期）,http://lssggzy.lishui.gov.cn/art/2023/4/11/art_1229661956_202101.html,15339977.42,10.5,13729279.79
A3311011160012785,石塘镇大搬快聚安置小区—附属配套给水与弱电（通讯）工程,http://lssggzy.lishui.gov.cn/art/2023/4/11/art_1229661989_202161.html,3606077.245,15.8,3036317.04
A3311011160012671,丽水市胡村水厂工程（一期）-自控及智能化设备采购及安装项目,http://lssggzy.lishui.gov.cn/art/2023/4/11/art_1229661812_202176.html,0,0,0
A3311011160012710,青田县田步垟至西垟道路工程设计,http://lssggzy.lishui.gov.cn/art/2023/4/11/art_1229661956_202047.html,0,0,0
A3311011160012565,碧湖（高溪）市民中心-邻里中心项目工程总承包（EPC）,http://lssggzy.lishui.gov.cn/art/2023/4/10/art_1229661852_201973.html,0,0,0
A3311011160012676,丽水市胡村水厂工程（一期）-泵搅等设备采购及安装项目,http://lssggzy.lishui.gov.cn/art/2023/4/10/art_1229661812_202049.html,0,0,0
A3311011160012784,紧水滩水冷式绿色数据中心项目主体工程设计,http://lssggzy.lishui.gov.cn/art/2023/4/10/art_1229661989_202034.html,0,0,0
A3311011160012762,龙泉市八都镇“一老一幼”联合体项目,http://lssggzy.lishui.gov.cn/art/2023/4/10/art_1229661923_201546.html,0,0,0
A3311011160012765,青田县新贵岙水库工程项建至施工图阶段勘测咨询设计,http://lssggzy.lishui.gov.cn/art/2023/4/10/art_1229661956_201972.html,0,0,0
A3311011160012583,太平乡生活污水设施“强基增效双提标”建设改造项目,http://lssggzy.lishui.gov.cn/art/2023/4/7/art_1229661852_195778.html,0,0,0
A3311011160012767,庆元县2023年度竹口溪流域综合治理工程（陈边村段）,http://lssggzy.lishui.gov.cn/art/2023/4/7/art_1229662056_201876.html,5461157.57,0,5461157.57
A3311011160012757,莲都区碧湖镇周巷村新溪江旱改水项目,http://lssggzy.lishui.gov.cn/art/2023/4/7/art_1229661852_201777.html,0,0,0
A3311011160012673,丽水市胡村水厂工程（一期）-污泥系统、滤池设备等采购及安装项目,http://lssggzy.lishui.gov.cn/art/2023/4/7/art_1229661812_201949.html,0,0,0
A3311011160012766,庆元县2023年度竹口溪流域综合治理工程（枫堂村至岩后村段）,http://lssggzy.lishui.gov.cn/art/2023/4/7/art_1229662056_201809.html,13606292.84,0,13606292.84
A3311011160012545,松阳县赤寿生态工业区块二期第一阶段开发项目场平工程,http://lssggzy.lishui.gov.cn/art/2023/4/7/art_1229662157_201774.html,336564706,11.5,297859764.8
A3311011160012692,丽水市交通运输局新办公场所修缮改造工程,http://lssggzy.lishui.gov.cn/art/2023/4/7/art_1229661812_201781.html,6761189.005,6.5,6321711.72
A3311011160012777,九龙山地质景观旅游基础设施建设项目,http://lssggzy.lishui.gov.cn/art/2023/4/7/art_1229662190_201855.html,6318810.635,10.2,5674291.95
A3311011160012674,丽水市胡村水厂工程（一期）-非标设备采购及安装项目,http://lssggzy.lishui.gov.cn/art/2023/4/6/art_1229661812_201767.html,0,0,0
A3311011160012764,青田县新金坑水库工程项建至施工图阶段勘测咨询设计,http://lssggzy.lishui.gov.cn/art/2023/4/6/art_1229661956_201708.html,0,0,0
